id,name,role,basePrice,dynamicRating,dynamicBattingRating,dynamicBowlingRating,age,impact_total,base_price,overall_rating,scarcity,form,target_value
IPL26-147,Atharva Ankolekar,ALL_ROUNDER,1.0,,63,68,25.0,0.0,100.0,68,85.0,-2.679722338227061,635.5574274090889
IPL26-148,Mohammad Izhar,BOWLER,0.25,,56,76,26.0,0.0,25.0,76,55.666666666666664,1.3518895951789622,1059.4070077006895
IPL26-149,Danish Malewar,BATSMAN,0.25,,52,50,26.0,0.0,25.0,52,70.66666666666667,-0.8762805491493904,263.2318104945684
IPL26-150,Mayank Rawat,BATSMAN,0.25,,56,50,26.0,0.0,25.0,56,70.66666666666667,-3.4180473789247356,349.4254341028894
IPL26-151,Shreyas Iyer,BATSMAN,2.0,,83,50,31.0,0.0,200.0,83,70.66666666666667,1.3566054467454594,1783.1406530230397
IPL26-152,Arshdeep Singh,BOWLER,2.0,,52,78,21.0,828.89,200.0,78,55.666666666666664,9.769599285794232,1209.514563573772
IPL26-153,Yuzvendra Chahal,BOWLER,2.0,,50,100,35.0,0.0,200.0,100,55.666666666666664,3.926875024199361,2332.6422450714786
IPL26-154,Marco Jansen,ALL_ROUNDER,1.0,,61,70,26.0,0.0,100.0,70,85.0,-3.9473440194732956,932.9499422588814
IPL26-155,Prabhsimran Singh,WICKET_KEEPER,1.5,,74,50,25.0,0.0,150.0,74,88.66666666666667,0.7822215838253188,1052.7638806835519
IPL26-156,Harpreet Brar,ALL_ROUNDER,1.5,,62,72,30.0,492.23,150.0,72,85.0,8.153812137761907,1115.1089994869535
IPL26-157,Shashank Singh,BATSMAN,1.5,,73,52,26.0,1092.28,150.0,73,70.66666666666667,9.07048913980759,1323.0044175660246
IPL26-158,Azmatullah Omarzai,ALL_ROUNDER,1.0,,64,67,26.0,458.76,100.0,67,85.0,8.50347074490992,1115.2727287407708
IPL26-159,Nehal Wadhera,BATSMAN,0.5,,68,50,25.0,0.0,50.0,68,70.66666666666667,-1.9295635145248453,792.8648931392764
IPL26-160,Xavier Bartlett,BOWLER,1.0,,50,55,27.0,0.0,100.0,55,55.666666666666664,0.8430462551802114,424.8873190575283
IPL26-161,Lockie Ferguson,BOWLER,1.5,,50,74,35.0,0.0,150.0,74,55.666666666666664,-2.034367149260775,880.5865213883889
IPL26-162,Marcus Stoinis,ALL_ROUNDER,1.5,,74,71,36.0,0.0,150.0,74,85.0,-0.5187651284580883,886.2160701677069
IPL26-163,Mitch Owen,ALL_ROUNDER,1.0,,50,50,22.0,0.0,100.0,50,85.0,-6.073380911491985,415.7498677212126
IPL26-164,Musheer Khan,BOWLER,0.5,,50,61,26.0,9.79,50.0,61,55.666666666666664,10.0,622.8222514127968
IPL26-165,Priyansh Arya,BATSMAN,0.5,,74,50,25.0,912.18,50.0,74,70.66666666666667,10.0,1096.6818901323259
IPL26-166,Vyshak Vijaykumar,BOWLER,1.5,,50,62,26.0,0.0,150.0,62,55.666666666666664,-5.659093628576318,518.6693748274233
IPL26-167,Yash Thakur,BOWLER,0.5,,50,67,26.0,223.54,50.0,67,55.666666666666664,10.0,655.4950424115668
IPL26-168,Pyla Avinash,BATSMAN,0.25,,63,50,25.0,0.0,25.0,63,70.66666666666667,-0.6610344555572242,505.9218098446615
IPL26-169,Harnoor Pannu,BATSMAN,0.25,,64,50,26.0,0.0,25.0,64,70.66666666666667,-0.9677890449525052,421.1326772658869
IPL26-170,Vishnu Vinod,WICKET_KEEPER,1.0,,62,50,32.0,15.19,100.0,62,88.66666666666667,10.0,783.5320760022695
IPL26-171,Suryansh Shedge,BATSMAN,0.25,,67,50,23.0,226.14,25.0,67,70.66666666666667,10.0,678.7428245450006
IPL26-172,Cooper Connolly,BATSMAN,1.0,,75,50,22.0,0.0,100.0,75,70.66666666666667,0.2824826571584962,923.7071379469935
IPL26-173,Ben Dwarshuis,BOWLER,1.0,,50,56,31.0,0.0,100.0,56,55.666666666666664,-4.789042491710303,218.0635880288096
IPL26-174,Praveen Dubey,BOWLER,0.25,,50,59,32.0,0.0,25.0,59,55.666666666666664,0.4169851763637903,347.1571313030881
IPL26-175,Vishal Nishad,BOWLER,0.25,,50,51,26.0,0.0,25.0,51,55.666666666666664,-8.75196541433718,133.0363665381969
IPL26-176,Yashasvi Jaiswal,BATSMAN,1.5,,78,50,24.0,0.0,150.0,78,70.66666666666667,2.5924918313554013,1330.565454598322
IPL26-177,Ravindra Jadeja,ALL_ROUNDER,2.0,,78,91,37.0,0.0,200.0,91,85.0,9.11884317003251,2332.6422450714786
IPL26-178,Riyan Parag,ALL_ROUNDER,2.0,,72,58,24.0,0.0,200.0,72,85.0,-3.7036174565057904,951.6849828353884
IPL26-179,Jofra Archer,BOWLER,1.5,,50,80,31.0,0.0,150.0,80,55.666666666666664,-1.0500982802198076,1182.3158998505041
IPL26-180,Dhruv Jurel,WICKET_KEEPER,1.0,,73,50,25.0,1059.22,100.0,73,88.66666666666667,10.0,1382.439244133053
IPL26-181,Shimron Hetmyer,BATSMAN,2.0,,72,50,29.0,0.0,200.0,72,70.66666666666667,-0.12920195899906955,865.4268850903761
IPL26-182,Sam Curran,ALL_ROUNDER,2.0,,69,72,26.0,0.0,200.0,72,85.0,-1.055475032992875,1209.002466518441
IPL26-183,Sandeep Sharma,BOWLER,2.0,,51,77,26.0,459.67,200.0,77,55.666666666666664,10.0,1100.2845297663885
IPL26-184,Vaibhav Suryavanshi,BATSMAN,0.5,,80,50,26.0,0.0,50.0,80,70.66666666666667,-1.7106309412041212,1478.7113164178822
IPL26-185,Tushar Deshpande,BOWLER,1.5,,50,72,26.0,0.0,150.0,72,55.666666666666664,-1.7893461786990283,712.2781536972943
IPL26-186,Shubham Dubey,BATSMAN,0.5,,72,50,32.0,0.0,50.0,72,70.66666666666667,-1.6772897208307616,897.0437736530142
IPL26-187,Yudhvir Charak,BOWLER,0.5,,50,66,26.0,0.0,50.0,66,55.666666666666664,0.3167748536981366,546.672762033454
IPL26-188,Kwena Maphaka,BOWLER,0.5,,50,52,20.0,0.0,50.0,52,55.666666666666664,-6.668239212535634,251.9413559591829
IPL26-189,Lhuan-Dre Pretorius,BATSMAN,0.5,,57,50,20.0,0.0,50.0,57,70.66666666666667,-0.5436081397787836,364.45500853597514
IPL26-190,Nandre Burger,BOWLER,1.0,,50,70,30.0,0.0,100.0,70,55.666666666666664,-4.097614087228196,700.9379090304728
IPL26-191,Donovan Ferreira,WICKET_KEEPER,1.0,,69,50,27.0,0.0,100.0,69,88.66666666666667,-1.3298682763935163,965.3406767205809
IPL26-192,Ravi Bishnoi,BOWLER,2.0,,51,74,25.0,466.26,200.0,74,55.666666666666664,10.0,1219.1002405243314
IPL26-193,Adam Milne,BOWLER,1.0,,50,59,34.0,0.0,100.0,59,55.666666666666664,-1.6351565822599716,385.2173019375971
IPL26-194,Ravi Singh,BATSMAN,0.25,,59,50,26.0,4.35,25.0,59,70.66666666666667,9.824353359870502,629.3216493354453
IPL26-195,Sushant Mishra,BOWLER,0.25,,51,75,25.0,0.0,25.0,75,55.666666666666664,-2.795805863847851,847.1126599551344
IPL26-196,Kuldeep Sen,BOWLER,1.0,,50,70,29.0,0.0,100.0,70,55.666666666666664,0.019525795101859034,765.7170012978233
IPL26-197,Brijesh Sharma,BOWLER,0.25,,50,67,26.0,210.22,25.0,67,55.666666666666664,8.980335661307885,778.2775741247615
IPL26-198,Aman Rao Perala,BATSMAN,0.25,,71,50,26.0,0.0,25.0,71,70.66666666666667,1.790733357690618,947.553505305564
IPL26-199,Vignesh Puthur,BOWLER,0.25,,50,73,25.0,0.0,25.0,73,55.666666666666664,-3.7893207270252907,607.2475887783365
IPL26-200,Virat Kohli,BATSMAN,2.0,,100,50,37.0,0.0,200.0,100,70.66666666666667,5.59457563910555,2332.6422450714786
IPL26-201,Rajat Patidar,BATSMAN,1.5,,75,50,33.0,0.0,150.0,75,70.66666666666667,0.15023865966348848,1262.8484538659384
IPL26-202,Phil Salt,WICKET_KEEPER,1.0,,75,50,47.0,0.0,100.0,75,88.66666666666667,1.432173147882953,1217.5549124072274
IPL26-203,Josh Hazlewood,BOWLER,1.5,,50,79,35.0,0.0,150.0,79,55.666666666666664,-0.8478542503146576,1162.163475441297
IPL26-204,Yash Dayal,BOWLER,1.5,,51,68,28.0,485.16,150.0,68,55.666666666666664,9.563235762761783,943.2125590717744
IPL26-205,Krunal Pandya,ALL_ROUNDER,2.0,,71,82,35.0,0.0,200.0,82,85.0,-2.847490326907232,1417.5872103053498
IPL26-206,Bhuvneshwar Kumar,BOWLER,2.0,,50,98,36.0,0.0,200.0,98,55.666666666666664,7.393467035439215,2332.6422450714786
IPL26-207,Tim David,BATSMAN,1.5,,74,50,26.0,0.0,150.0,74,70.66666666666667,1.7754234251568586,1029.8347530783165
IPL26-208,Romario Shepherd,ALL_ROUNDER,1.0,,68,62,31.0,0.0,100.0,68,85.0,-2.1912769944138653,714.5655064668599
IPL26-209,Nuwan Thushara,BOWLER,1.0,,50,68,31.0,0.0,100.0,68,55.666666666666664,-0.01739577576085416,660.9106027668989
IPL26-210,Swapnil Singh,BOWLER,1.0,,59,66,35.0,131.12,100.0,66,55.666666666666664,9.497025229448656,625.429888240075
IPL26-211,Jacob Bethell,BATSMAN,1.0,,64,50,20.0,0.0,100.0,64,70.66666666666667,-3.296562227825922,686.8495890777335
IPL26-212,Devdutt Padikkal,BATSMAN,1.5,,73,50,25.0,0.0,150.0,73,70.66666666666667,0.3587315233355008,1183.1021553086787
IPL26-213,Suyash Sharma,BOWLER,0.5,,50,64,26.0,369.66,50.0,64,55.666666666666664,9.765592199683677,737.5602679666245
IPL26-214,Rasikh Dar,BOWLER,0.5,,50,71,26.0,0.0,50.0,71,55.666666666666664,-0.997620718989034,749.6985805548717
IPL26-215,Jitesh Sharma,WICKET_KEEPER,1.5,,56,50,32.0,0.0,150.0,56,88.66666666666667,-5.919243888368995,411.3514108548181
IPL26-216,Abhinandan Singh,BOWLER,0.25,,50,59,26.0,38.42,25.0,59,55.666666666666664,9.083808084518758,613.297374459146
IPL26-217,Venkatesh Iyer,ALL_ROUNDER,1.5,,73,60,35.0,0.0,150.0,73,85.0,2.4997268140590685,1153.6801997606717
IPL26-218,Jordan Cox,WICKET_KEEPER,1.0,,80,50,34.0,0.0,100.0,80,88.66666666666667,1.88048755177422,1219.6204127686658
IPL26-219,Mangesh Yadav,BOWLER,0.25,,71,65,26.0,0.0,25.0,71,55.666666666666664,-3.8983669835160493,768.8356914298419
IPL26-220,Vicky Kanhaiya Ostwal,BOWLER,0.5,,60,74,26.0,0.0,50.0,74,55.666666666666664,1.7951592829802794,1018.5315884272136
IPL26-221,Kanishk Chouhan,BATSMAN,0.25,,50,50,26.0,0.0,25.0,50,70.66666666666667,-5.462117185118716,224.60424078635972
IPL26-222,Vihaan Malhotra,BATSMAN,0.25,,50,50,19.0,0.0,25.0,50,70.66666666666667,-4.005884033885138,330.09712702944677
IPL26-223,Satvik Deswal,BOWLER,0.25,,50,77,26.0,0.0,25.0,77,55.666666666666664,2.956595658550185,1116.3018299951043
IPL26-224,Yash Raj Punja,BOWLER,0.25,,50,68,26.0,128.95,25.0,68,55.666666666666664,10.0,762.229826747428
IPL26-225,Pat Cummins,ALL_ROUNDER,2.0,,67,78,33.0,0.0,200.0,78,85.0,-0.5693623657841465,1541.3682581532694
IPL26-226,Heinrich Klaasen,WICKET_KEEPER,1.5,,80,50,26.0,0.0,150.0,80,88.66666666666667,3.002707526404731,1728.2024271798284
IPL26-227,Travis Head,BATSMAN,1.5,,75,50,32.0,0.0,150.0,75,70.66666666666667,1.568244272232719,883.8887678814484
IPL26-228,Abhishek Sharma,ALL_ROUNDER,1.5,,79,59,26.0,1410.48,150.0,79,85.0,10.0,1265.6553738126343
IPL26-229,Nitish Kumar Reddy,ALL_ROUNDER,1.0,,70,62,23.0,0.0,100.0,70,85.0,-0.5935421023383178,848.4552154823537
IPL26-230,Ishan Kishan,WICKET_KEEPER,2.0,,78,50,27.0,1062.44,200.0,78,88.66666666666667,10.0,1757.5723707973807
IPL26-231,Harshal Patel,BOWLER,2.0,,50,88,35.0,0.0,200.0,88,55.666666666666664,7.280876802574637,2332.6422450714786
IPL26-232,Jaydev Unadkat,BOWLER,2.0,,50,81,33.0,0.0,200.0,81,55.666666666666664,-0.054062336184322546,1213.886016121955
IPL26-233,Zeeshan Ansari,BOWLER,0.5,,50,59,26.0,99.75,50.0,59,55.666666666666664,10.0,589.6238543574779
IPL26-234,Brydon Carse,BOWLER,1.0,,50,72,30.0,0.0,100.0,72,55.666666666666664,-1.42414333590391,743.0294906307664
IPL26-235,Kamindu Mendis,BATSMAN,1.0,,65,68,27.0,0.0,100.0,68,70.66666666666667,-3.388342678830408,801.9060414670304
IPL26-236,Harsh Dubey,BOWLER,0.5,,57,70,23.0,174.77,50.0,70,55.666666666666664,10.0,1020.134027377106
IPL26-237,Aniket Verma,BATSMAN,0.25,,66,50,24.0,403.65,25.0,66,70.66666666666667,10.0,888.8085181990601
IPL26-238,Eshan Malinga,BOWLER,0.25,,50,74,25.0,0.0,25.0,74,55.666666666666664,-2.617606602565859,813.5464317932875
IPL26-239,Smaran Ravichandaran,BATSMAN,0.25,,73,50,26.0,0.0,25.0,73,70.66666666666667,-1.9352480219819834,832.9128993607378
IPL26-240,Liam Livingstone,ALL_ROUNDER,1.5,,70,67,32.0,0.0,150.0,70,85.0,-0.013877454761836494,808.0671421123956
IPL26-241,Salil Arora,WICKET_KEEPER,0.25,,68,50,23.0,31.36,25.0,68,88.66666666666667,10.0,769.8157875491003
IPL26-242,Jack Edwards,ALL_ROUNDER,1.0,,65,77,26.0,0.0,100.0,77,85.0,0.7225152248152692,1407.2495073318405
IPL26-243,Shivam Mavi,BOWLER,1.5,,50,64,27.0,0.0,150.0,64,55.666666666666664,0.9076271613930817,652.4845990083837
IPL26-244,Amit Kumar,BOWLER,0.25,,50,56,26.0,0.0,25.0,56,55.666666666666664,-5.112602015967434,288.64292344970943
IPL26-245,Onkar Tarmale,ALL_ROUNDER,0.25,,51,56,26.0,0.0,25.0,56,85.0,-0.20001322265375499,500.4214009695984
IPL26-246,Sakib Hussain,BOWLER,0.25,,50,71,21.0,221.1,25.0,71,55.666666666666664,9.394139179241106,955.0113697956939
IPL26-247,Praful Hinge,BOWLER,0.25,,50,70,26.0,0.0,25.0,70,55.666666666666664,0.19006423973138453,719.414717849902
IPL26-248,Shivang Kumar,BOWLER,0.25,,58,63,26.0,185.9,25.0,63,55.666666666666664,10.0,745.829880922137
IPL26-249,Krains Fuletra,BOWLER,0.25,,50,55,26.0,0.0,25.0,55,55.666666666666664,0.6736817453958898,370.9068228683181
IPL26-250,Jake Fraser-McGurk,BATSMAN,1.0,,71,50,23.0,0.0,100.0,71,70.66666666666667,-0.09822244037856775,782.4421458386926
IPL26-251,Devon Conway,WICKET_KEEPER,1.5,,76,50,26.0,0.0,150.0,76,88.66666666666667,-0.6547272258527632,1165.1850593052138
IPL26-252,Gus Atkinson,BOWLER,1.0,,50,80,28.0,0.0,100.0,80,55.666666666666664,-1.5289156459117392,1057.4850445294664
IPL26-253,Jamie Smith,WICKET_KEEPER,1.0,,71,50,37.0,0.0,100.0,71,88.66666666666667,0.11953361255413232,1045.3274389365952
IPL26-254,Deepak Hooda,ALL_ROUNDER,2.0,,68,60,31.0,0.0,200.0,68,85.0,-1.8215371501092914,870.1598304373401
IPL26-255,Wiaan Mulder,BOWLER,1.0,,57,50,28.0,0.0,100.0,57,55.666666666666664,-4.091672168013472,311.8693397435881
IPL26-256,Rahmanullah Gurbaz,WICKET_KEEPER,1.0,,67,50,24.0,183.09,100.0,67,88.66666666666667,9.986162253905762,1027.4550414661383
IPL26-257,Jonny Bairstow,WICKET_KEEPER,1.5,,75,50,36.0,0.0,150.0,75,88.66666666666667,0.25674747508291584,1193.4537962673623
IPL26-258,K.S. Bharat,WICKET_KEEPER,1.5,,67,50,26.0,0.0,150.0,67,88.66666666666667,-2.2387806477135177,744.1320836515777
IPL26-259,Gerald Coetzee,BOWLER,1.0,,50,67,25.0,0.0,100.0,67,55.666666666666664,-1.8499554326679957,485.9421851800463
IPL26-260,Spencer Johnson,BOWLER,1.0,,50,57,38.0,0.0,100.0,57,55.666666666666664,-7.886201343650987,235.10240236572213
IPL26-261,Fazalhaq Farooqi,BOWLER,1.0,,50,63,25.0,34.22,100.0,63,55.666666666666664,10.0,708.8738039295881
IPL26-262,Maheesh Theekshana,BOWLER,1.0,,50,71,25.0,0.0,100.0,71,55.666666666666664,-1.9719928344658508,840.6532641976031
IPL26-263,Mujeeb Ur Rahman,BOWLER,2.0,,50,67,25.0,8.29,200.0,67,55.666666666666664,9.720239831504166,923.5601921946679
IPL26-264,Aarya Desai,BATSMAN,0.25,,55,50,23.0,0.0,25.0,55,70.66666666666667,-1.496830515301344,374.37606440623995
IPL26-265,Yash Dhull,BATSMAN,0.5,,55,50,23.0,0.0,50.0,55,70.66666666666667,-3.2317612171707015,334.3028732594105
IPL26-266,Abhinav Manohar,BATSMAN,0.5,,62,50,31.0,0.0,50.0,62,70.66666666666667,-4.520864560204446,403.90049376685397
IPL26-267,Anmolpreet Singh,BATSMAN,1.0,,63,50,28.0,4.93,100.0,63,70.66666666666667,10.0,873.1972233290933
IPL26-268,Atharva Taide,BATSMAN,0.5,,68,50,26.0,59.39,50.0,68,70.66666666666667,9.668691616816677,840.5531153494213
IPL26-269,Mahipal Lomror,BATSMAN,1.5,,65,50,26.0,0.0,150.0,65,70.66666666666667,-2.2658748828053863,555.7792947688293
IPL26-270,Vijay Shankar,ALL_ROUNDER,2.0,,70,66,35.0,0.0,200.0,70,85.0,-1.3145157671001244,748.956293684401
IPL26-271,Tanush Kotian,BATSMAN,0.5,,61,55,27.0,18.32,50.0,61,70.66666666666667,9.174589470021045,740.1241618166142
IPL26-272,Kamlesh Nagarkoti,BOWLER,1.5,,50,57,26.0,0.0,150.0,57,55.666666666666664,-2.418620447093541,357.96012730135686
IPL26-273,Ruchit Ahir,BATSMAN,0.25,,74,50,26.0,0.0,25.0,74,70.66666666666667,1.3521297926278426,998.3787690155214
IPL26-274,Sanvir Singh,BATSMAN,0.5,,60,53,29.0,20.67,50.0,60,70.66666666666667,8.648925633791979,567.5357015371911
IPL26-275,Vansh Bedi,WICKET_KEEPER,0.25,,50,50,23.0,0.0,25.0,50,88.66666666666667,-6.20604051985157,268.16887188054125
IPL26-276,Raj Limbani,BOWLER,0.25,,50,75,26.0,0.0,25.0,75,55.666666666666664,-1.8040745339427546,697.9042519967666
IPL26-277,Simarjeet Singh,BOWLER,1.0,,50,65,28.0,87.74,100.0,65,55.666666666666664,10.0,709.1877099610296
IPL26-278,Akash Madhwal,BOWLER,1.0,,50,68,32.0,143.34,100.0,68,55.666666666666664,10.0,864.6724610106603
IPL26-279,Karn Sharma,BOWLER,2.0,,50,80,38.0,0.0,200.0,80,55.666666666666664,1.4606189271428687,1283.8160167334386
IPL26-280,Sean Abbott,BOWLER,1.0,,50,54,34.0,0.0,100.0,54,55.666666666666664,-3.2038852072664317,260.77140227828835
IPL26-281,Michael Bracewell,ALL_ROUNDER,1.0,,66,74,35.0,0.0,100.0,74,85.0,2.2939820105099114,1220.3899719600831
IPL26-282,Daryl Mitchell,BATSMAN,1.0,,67,53,26.0,0.0,100.0,67,70.66666666666667,0.5934971103631362,665.6906439299091
IPL26-283,Dasun Shanaka,BATSMAN,1.5,,62,55,34.0,0.0,150.0,62,70.66666666666667,-7.574639108661717,471.2981089408359
IPL26-284,Chetan Sakariya,BOWLER,1.5,,50,70,27.0,0.0,150.0,70,55.666666666666664,-3.1054497104054395,825.1155526116569
IPL26-285,Waqar Salamkheil,BOWLER,1.0,,50,72,29.0,0.0,100.0,72,55.666666666666664,-0.421335899842994,797.7801876923742
IPL26-286,Taskin Ahmed,BOWLER,1.0,,50,80,31.0,0.0,100.0,80,55.666666666666664,2.2027833207329297,1349.6589216854509
IPL26-287,Alzarri Joseph,BOWLER,1.5,,50,68,29.0,0.0,150.0,68,55.666666666666664,2.6153543752155057,803.5077773735786
IPL26-288,Riley Meredith,BOWLER,1.0,,50,69,29.0,0.0,100.0,69,55.666666666666664,6.872944646783747,968.2573664462994
IPL26-289,Jhye Richardson,BOWLER,1.5,,50,58,29.0,0.0,150.0,58,55.666666666666664,-2.571748664786064,348.6585828723151
IPL26-290,Daniel Lawrence,BATSMAN,1.0,,79,50,26.0,0.0,100.0,79,70.66666666666667,3.9929327823384497,1551.4986240163291
IPL26-291,Murugan Ashwin,BOWLER,1.5,,50,72,35.0,0.0,150.0,72,55.666666666666664,1.7906914141956172,864.5293115667465
IPL26-292,William Sutherland,ALL_ROUNDER,1.0,,66,71,26.0,0.0,100.0,71,85.0,0.9228769930634373,833.0371935370861
IPL26-293,Kartikeya Singh,BOWLER,0.5,,56,79,26.0,0.0,50.0,79,55.666666666666664,0.7763121039349798,1142.5785920358264
IPL26-294,Shivam Shukla,BOWLER,0.25,,50,63,26.0,0.0,25.0,63,55.666666666666664,1.1744820058160763,512.6979681267634
IPL26-295,Wahidullah Zadran,BOWLER,1.0,,50,62,26.0,0.0,100.0,62,55.666666666666664,-5.276538864401059,413.0492147718052
IPL26-296,KC Cariappa,BOWLER,0.5,,50,59,32.0,0.0,50.0,59,55.666666666666664,-3.2000051366685636,269.8899135576232
IPL26-297,Sediqullah Atal,BATSMAN,1.0,,64,50,24.0,14.99,100.0,64,70.66666666666667,9.073618870018462,835.3417637340302
IPL26-298,Nathan Smith,BOWLER,1.0,,51,53,26.0,0.0,100.0,53,55.666666666666664,-4.815214449315959,222.0913019348198
IPL26-299,Manan Vohra,BATSMAN,1.5,,68,50,32.0,0.0,150.0,68,70.66666666666667,-2.154938232713449,609.9761607166314
IPL26-300,Jacob Duffy,BOWLER,1.0,,50,67,25.0,0.0,100.0,67,55.666666666666664,2.6119503197419327,589.9418153599192
IPL26-001,MS Dhoni,WICKET_KEEPER,2.0,,76,50,44.0,492.22,200.0,76,88.66666666666667,9.704910085762094,1262.228065302397
IPL26-002,Ruturaj Gaikwad,BATSMAN,2.0,,79,50,29.0,0.0,200.0,79,70.66666666666667,1.9055332528469824,1445.4008380653872
IPL26-003,Sanju Samson,WICKET_KEEPER,2.0,,85,50,31.0,0.0,200.0,85,88.66666666666667,3.4681105709163123,1523.242983495562
IPL26-004,Shivam Dube,ALL_ROUNDER,2.0,,75,60,32.0,0.0,200.0,75,85.0,1.0143574289297994,981.2010459164147
IPL26-005,Ayush Mhatre,BATSMAN,0.25,,73,50,18.0,0.0,25.0,73,70.66666666666667,3.071025829063596,1111.5671419991772
IPL26-006,Dewald Brevis,BATSMAN,1.0,,68,50,23.0,0.0,100.0,68,70.66666666666667,-2.6479630299073813,673.6409824512754
IPL26-007,Urvil Patel,WICKET_KEEPER,0.25,,69,50,27.0,268.05,25.0,69,88.66666666666667,9.712106993558706,825.5078812413224
IPL26-008,Noor Ahmad,BOWLER,1.5,,51,76,21.0,701.28,150.0,76,55.666666666666664,10.0,1313.2134614431882
IPL26-009,Nathan Ellis,BOWLER,1.0,,50,71,26.0,0.0,100.0,71,55.666666666666664,-2.7954938363697353,854.3949424070626
IPL26-010,Shreyas Gopal,BOWLER,2.0,,50,76,32.0,0.0,200.0,76,55.666666666666664,1.940801696830011,1038.9271770714581
IPL26-011,Khaleel Ahmed,BOWLER,2.0,,50,80,26.0,0.0,200.0,80,55.666666666666664,3.134728758141463,1487.3356692968184
IPL26-012,Ramakrishna Ghosh,BOWLER,0.25,,61,55,28.0,0.0,25.0,61,55.666666666666664,-3.8850355934015837,272.25620768484924
IPL26-013,Mukesh Choudhary,BOWLER,1.5,,50,68,30.0,140.19,150.0,68,55.666666666666664,9.407073466951978,735.7984789521918
IPL26-014,Jamie Overton,ALL_ROUNDER,1.0,,69,71,32.0,0.0,100.0,71,85.0,-0.4518660932448264,912.0990096805699
IPL26-015,Gurjapneet Singh,BOWLER,0.5,,50,58,27.0,99.53,50.0,58,55.666666666666664,9.301511204276306,563.4338727702451
IPL26-016,Anshul Kamboj,ALL_ROUNDER,0.5,,66,72,31.0,0.0,50.0,72,85.0,-1.414284670616696,916.3913404016289
IPL26-017,Prashant Veer,BATSMAN,0.25,,73,50,20.0,0.0,25.0,73,70.66666666666667,-0.886423643024324,971.5984515829513
IPL26-018,Kartik Sharma,WICKET_KEEPER,0.25,,70,50,26.0,292.84,25.0,70,88.66666666666667,7.907892770374776,1202.1645743666747
IPL26-019,Rahul Chahar,BOWLER,2.0,,50,78,26.0,0.0,200.0,78,55.666666666666664,2.4967585999019604,1275.0838001762725
IPL26-020,Akeal Hosein,BOWLER,1.0,,58,71,33.0,0.0,100.0,71,55.666666666666664,-3.284859726373603,631.7049337240292
IPL26-021,Matt Henry,BOWLER,1.0,,50,54,47.0,0.0,100.0,54,55.666666666666664,-9.980490428572965,136.75747134383803
IPL26-022,Matthew Short,BATSMAN,1.0,,64,50,26.0,0.0,100.0,64,70.66666666666667,-2.2386483621591484,497.77269790965977
IPL26-023,Sarfaraz Khan,BATSMAN,1.0,,67,50,26.0,0.0,100.0,67,70.66666666666667,-2.570443389337805,620.2705750173334
IPL26-024,Zak Foulkes,BOWLER,1.0,,50,81,24.0,0.0,100.0,81,55.666666666666664,1.8289401593780927,1143.912718719368
IPL26-025,Aman Khan,BOWLER,0.25,,55,64,26.0,0.0,25.0,64,55.666666666666664,-5.313216772927298,325.0033052511945
IPL26-026,KL Rahul,WICKET_KEEPER,2.0,,87,50,34.0,1380.75,200.0,87,88.66666666666667,10.0,2348.2096079360085
IPL26-027,Axar Patel,ALL_ROUNDER,2.0,,71,86,32.0,0.0,200.0,86,85.0,-0.8658384689679341,2143.120875241217
IPL26-028,Kuldeep Yadav,BOWLER,2.0,,52,77,26.0,718.52,200.0,77,55.666666666666664,10.0,1484.048672409334
IPL26-029,T. Natarajan,BOWLER,2.0,,50,75,26.0,0.0,200.0,75,55.666666666666664,5.150498809804887,1092.9379763823054
IPL26-030,Mitchell Starc,BOWLER,1.5,,50,80,36.0,0.0,150.0,80,55.666666666666664,0.8002841496505475,1122.377141281704
IPL26-031,Tristan Stubbs,WICKET_KEEPER,1.5,,77,50,25.0,0.0,150.0,77,88.66666666666667,-0.38182828234271426,1113.4850193243483
IPL26-032,Mukesh Kumar,BOWLER,1.5,,51,67,26.0,521.18,150.0,67,55.666666666666664,9.664269005080278,787.8739166008453
IPL26-033,Nitish Rana,BATSMAN,2.0,,76,50,32.0,0.0,200.0,76,70.66666666666667,-3.4389417326679013,1144.815205367186
IPL26-034,Abishek Porel,WICKET_KEEPER,1.0,,69,50,23.0,743.92,100.0,69,88.66666666666667,10.0,1140.2215722022468
IPL26-035,Ashutosh Sharma,BATSMAN,0.5,,72,50,26.0,869.41,50.0,72,70.66666666666667,9.193932441250196,1110.2405518159246
IPL26-036,Sameer Rizvi,BATSMAN,0.5,,71,50,22.0,503.63,50.0,71,70.66666666666667,9.527148577650356,928.4088364859153
IPL26-037,Karun Nair,BATSMAN,1.5,,70,50,34.0,0.0,150.0,70,70.66666666666667,-3.373195823457965,935.2633049942011
IPL26-038,Dushmantha Chameera,BOWLER,1.0,,50,61,34.0,0.0,100.0,61,55.666666666666664,-2.7102418260994114,427.6222323637794
IPL26-039,Vipraj Nigam,ALL_ROUNDER,0.5,,68,66,21.0,0.0,50.0,68,85.0,-3.525232361542556,726.9726988902788
IPL26-040,Ajay Mandal,ALL_ROUNDER,0.25,,60,69,26.0,0.0,25.0,69,85.0,-3.1333920104261486,792.3570663361212
IPL26-041,Madhav Tiwari,BOWLER,0.25,,50,70,22.0,0.0,25.0,70,55.666666666666664,-1.941703818357389,638.7994304463385
